createdAt,record,actor.id,model,action,changes,actor.role,error,performance.score,performance.internetSpeedText,performance.avgLagMs,browser,os,is_mobile,browser_version,os_version,country,region,timezone
2026-04-03T07:07:28.268Z,rec_01330,user_00428,room,update,['error'],student,Error: Incorrect passport position,,,,Yandex Browser,Windows,False,26.3.0,10,RU,,Europe/Moscow
2026-04-03T07:08:26.760Z,rec_01330,user_00428,room,update,['error'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,,Europe/Moscow
2026-04-03T07:08:40.400Z,rec_01330,user_00428,room,update,['error'],student,Error: Face not found,,,,Yandex Browser,Windows,False,26.3.0,10,RU,,Europe/Moscow
2026-04-03T07:08:41.505Z,rec_01332,user_00429,room,update,['error'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Rostov Oblast,Europe/Moscow
2026-04-03T07:08:43.792Z,rec_01330,user_00428,room,update,['error'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,,Europe/Moscow
2026-04-03T07:08:54.299Z,rec_01330,user_00428,room,update,['student'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,,Europe/Moscow
2026-04-03T07:08:58.638Z,rec_01335,user_00284,room,check,['performance'],student,,40113466.0,6.6 Mbps,6.533749999105931,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:08:58.838Z,rec_01335,user_00284,room,update,['error'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:09:08.948Z,rec_01329,,user,update,"['unique', 'verified']",,,,,,,,,,,,,
2026-04-03T07:09:09.021Z,rec_01330,user_00428,room,update,"['startedAt', 'signedAt', 'conclusion', 'status']",student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,,Europe/Moscow
2026-04-03T07:09:21.389Z,rec_01336,user_00290,room,check,['performance'],student,,34908708.0,16.9 Mbps,0.0337500035762786,Yandex Browser,Linux,False,24.7.6,,RU,,Europe/Moscow
2026-04-03T07:09:23.243Z,rec_01335,user_00284,room,update,['student'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:09:28.510Z,rec_01336,user_00290,room,update,['error'],student,Error: Several faces were found,,,,Yandex Browser,Linux,False,24.7.6,,RU,,Europe/Moscow
2026-04-03T07:09:29.499Z,rec_01336,user_00290,room,update,['error'],student,,,,,Yandex Browser,Linux,False,24.7.6,,RU,,Europe/Moscow
2026-04-03T07:09:33.824Z,rec_01336,user_00290,room,update,['student'],student,,,,,Yandex Browser,Linux,False,24.7.6,,RU,,Europe/Moscow
2026-04-03T07:09:46.284Z,rec_01336,user_00290,room,update,['error'],student,Error: Face not found,,,,Yandex Browser,Linux,False,24.7.6,,RU,,Europe/Moscow
2026-04-03T07:09:47.116Z,rec_01336,user_00290,room,update,['error'],student,,,,,Yandex Browser,Linux,False,24.7.6,,RU,,Europe/Moscow
2026-04-03T07:09:55.961Z,rec_01336,user_00290,room,update,['student'],student,,,,,Yandex Browser,Linux,False,24.7.6,,RU,,Europe/Moscow
2026-04-03T07:10:00.542Z,rec_01105,user_00334,user,update,['loggedAt'],student,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:10:00.601Z,rec_01337,,room,create,"['identifier', 'template', 'provider', 'subject', 'openAt', 'openTill', 'closeAt', 'timeout', 'lifetime', 'expires', 'removeAt', 'rules', 'url', 'api', 'invites', 'quorum', 'concurrent', 'planAfter', 'planBefore', 'members', 'addons', 'metrics', 'weights', 'threshold', 'attempt', 'student', 'proctor', 'configKey', 'status', 'tags', 'locale', 'timezone', 'error']",,,,,,,,,,,,,
2026-04-03T07:10:02.837Z,rec_01336,user_00290,room,update,"['startedAt', 'signedAt', 'conclusion', 'status']",student,,,,,Yandex Browser,Linux,False,24.7.6,,RU,,Europe/Moscow
2026-04-03T07:10:15.400Z,rec_01332,user_00429,room,update,['error'],student,"NoScreen: Display surface ""window"" not allowed",,,,Yandex Browser,Windows,False,26.3.0,10,RU,Rostov Oblast,Europe/Moscow
2026-04-03T07:10:46.393Z,rec_01332,user_00429,room,check,['performance'],student,,67487264.0,21.3 Mbps,0.1835443098333817,Yandex Browser,Windows,False,26.3.0,10,RU,Rostov Oblast,Europe/Moscow
2026-04-03T07:10:46.515Z,rec_01332,user_00429,room,update,['error'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Rostov Oblast,Europe/Moscow
2026-04-03T07:10:53.696Z,rec_01332,user_00429,room,update,['student'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Rostov Oblast,Europe/Moscow
2026-04-03T07:11:05.357Z,rec_01332,user_00429,room,update,['student'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Rostov Oblast,Europe/Moscow
2026-04-03T07:11:18.901Z,rec_01335,user_00284,room,update,['error'],student,Error: Incorrect facial position,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:11:19.441Z,rec_01334,user_00430,room,update,['error'],student,"NoScreen: Display surface ""window"" not allowed",,,,Chrome,Windows,False,146.0.0,10,RU,,Europe/Moscow
2026-04-03T07:11:22.572Z,rec_01332,user_00429,room,update,['error'],student,Error: Face not found,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Rostov Oblast,Europe/Moscow
2026-04-03T07:11:24.296Z,rec_01335,user_00284,room,update,['error'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:11:25.051Z,rec_01335,user_00284,room,update,['error'],student,Error: Face not found,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:11:26.542Z,rec_01335,user_00284,room,update,['error'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:11:28.224Z,rec_01332,user_00429,room,update,['error'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Rostov Oblast,Europe/Moscow
2026-04-03T07:11:36.452Z,rec_01332,user_00429,room,update,['student'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Rostov Oblast,Europe/Moscow
2026-04-03T07:11:39.090Z,rec_01335,user_00284,room,update,['error'],student,Error: Face not found,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:11:43.680Z,rec_01331,,user,update,"['unique', 'verified']",,,,,,,,,,,,,
2026-04-03T07:11:43.742Z,rec_01332,user_00429,room,update,"['startedAt', 'signedAt', 'conclusion', 'status']",student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Rostov Oblast,Europe/Moscow
2026-04-03T07:12:01.992Z,rec_01335,user_00284,room,update,['error'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:12:05.509Z,rec_01335,user_00284,room,update,['student'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:12:18.080Z,rec_01330,user_00428,room,update,"['stoppedAt', 'status']",student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,,Europe/Moscow
2026-04-03T07:12:18.580Z,rec_01335,user_00284,room,update,['error'],student,Error: Incorrect passport position,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:12:20.228Z,rec_01335,user_00284,room,update,['error'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:12:23.879Z,rec_01334,user_00430,room,check,['performance'],student,,26427586.0,17.5 Mbps,0.2848101326181919,Chrome,Windows,False,146.0.0,10,RU,,Europe/Moscow
2026-04-03T07:12:23.999Z,rec_01334,user_00430,room,update,['error'],student,,,,,Chrome,Windows,False,146.0.0,10,RU,,Europe/Moscow
2026-04-03T07:12:48.267Z,rec_01334,user_00430,room,update,['student'],student,,,,,Chrome,Windows,False,146.0.0,10,RU,,Europe/Moscow
2026-04-03T07:13:00.848Z,rec_01337,user_00334,room,update,['error'],student,LowVolume: Microphone has low volume,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:13:13.570Z,rec_01330,,room,update,"['removeAt', 'conclusion', 'status']",,,,,,,,,,,,,
2026-04-03T07:13:32.753Z,rec_01335,user_00284,room,update,['error'],student,Error: Incorrect passport position,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:13:39.031Z,rec_01335,user_00284,room,update,['error'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:13:43.100Z,rec_01335,user_00284,room,update,['error'],student,Error: Incorrect passport position,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:13:48.480Z,rec_01332,user_00429,room,update,"['stoppedAt', 'status']",student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Rostov Oblast,Europe/Moscow
2026-04-03T07:13:57.030Z,rec_01335,user_00284,room,update,['error'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:14:13.571Z,rec_01332,,room,update,"['removeAt', 'conclusion', 'status']",,,,,,,,,,,,,
2026-04-03T07:14:21.590Z,rec_01336,,room,update,['status'],,,,,,,,,,,,,
2026-04-03T07:14:21.821Z,rec_01335,user_00284,room,update,['error'],student,Error: Incorrect passport position,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:14:36.185Z,rec_01335,user_00284,room,update,['error'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:14:41.163Z,rec_01335,user_00284,room,update,['error'],student,Error: Incorrect passport position,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:14:56.464Z,rec_01335,user_00284,room,update,['error'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:15:03.424Z,rec_01334,user_00430,room,update,['error'],student,AxiosError: Face detection error,,,,Chrome,Windows,False,146.0.0,10,RU,,Europe/Moscow
2026-04-03T07:16:12.493Z,rec_01259,user_00400,user,update,['loggedAt'],student,,,,,Yandex Browser,Android,True,26.3.1,16,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:17:07.460Z,rec_00003,user_00002,user,update,['loggedAt'],administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:17:48.571Z,rec_01338,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:17:48.571Z,rec_01339,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:17:48.575Z,rec_01340,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:17:48.608Z,rec_01341,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:17:48.736Z,rec_01342,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:17:50.706Z,rec_01343,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:17:50.709Z,rec_01344,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:17:50.711Z,rec_01345,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:17:50.710Z,rec_01346,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:17:51.000Z,rec_01344,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:17:51.092Z,rec_01343,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:17:51.127Z,rec_01344,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:17:51.314Z,rec_01343,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:17:52.716Z,rec_01347,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:17:52.731Z,rec_01348,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:17:52.853Z,rec_01349,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:17:52.886Z,rec_01350,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:17:53.027Z,rec_01348,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:17:53.103Z,rec_01350,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:17:53.243Z,rec_01350,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:17:53.298Z,rec_01348,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:18:40.715Z,rec_01335,user_00284,room,update,['error'],student,Error: Incorrect passport position,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:18:40.833Z,rec_01351,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:18:41.057Z,rec_01352,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:18:43.826Z,rec_01353,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:18:44.859Z,rec_01354,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:18:45.833Z,rec_01355,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:18:45.864Z,rec_01356,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:18:46.860Z,rec_01357,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:18:46.859Z,rec_01358,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:18:47.835Z,rec_01359,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:18:47.864Z,rec_01335,user_00284,room,update,['error'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:18:49.849Z,rec_01360,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:18:49.860Z,rec_01361,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:18:50.873Z,rec_01362,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:18:50.926Z,rec_01363,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:18:54.671Z,rec_01335,user_00284,room,update,['error'],student,Error: Incorrect passport position,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:13.854Z,rec_01364,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:14.011Z,rec_01365,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:14.042Z,rec_01366,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:14.049Z,rec_01367,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:17.858Z,rec_01368,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:17.868Z,rec_01369,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:19.877Z,rec_01370,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:19.892Z,rec_01371,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:30.886Z,rec_01372,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:31.050Z,rec_01373,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:31.082Z,rec_01374,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:31.084Z,rec_01375,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:34.853Z,rec_01376,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:34.863Z,rec_01377,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:34.881Z,rec_01378,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:34.900Z,rec_01379,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:35.866Z,rec_01380,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:35.888Z,rec_01381,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:35.899Z,rec_01382,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:35.930Z,rec_01383,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:36.860Z,rec_01384,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:36.862Z,rec_01385,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:36.881Z,rec_01386,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:36.887Z,rec_01387,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:38.876Z,rec_01388,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:38.876Z,rec_01389,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:38.921Z,rec_01390,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:38.934Z,rec_01391,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:39.866Z,rec_01392,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:39.871Z,rec_01393,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:40.905Z,rec_01394,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:40.912Z,rec_01395,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:43.890Z,rec_01381,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:19:43.888Z,rec_01382,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:20:12.357Z,rec_00978,user_00284,user,update,"['ipaddress', 'loggedAt']",student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:20:16.137Z,rec_01396,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:20:16.290Z,rec_01397,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:20:18.262Z,rec_01398,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:20:18.266Z,rec_01399,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:20:18.413Z,rec_01400,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:20:18.415Z,rec_01401,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2026-04-03T07:20:18.697Z,rec_01401,user_00002,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
