createdAt,attempt_end_time,actor.id,equipment_check_time_min,attempt_success,attempt_id,attempt_size,amount_of_errors,Error: Face not found,Error: Incorrect facial position,Error: Incorrect passport position,other,browser,os,is_mobile,browser_version,os_version,country,region
2026-03-31 01:27:34.611000+00:00,2026-03-31 01:33:58.055000+00:00,user_00185,6.390733333333333,0,1,4,1,0.0,0.0,0.0,1.0,Edge,Windows,False,146.0.0,10,RU,Transbaikal Territory
2026-03-31 02:11:32.836000+00:00,2026-03-31 02:15:35.910000+00:00,user_00185,4.051233333333333,0,2,6,4,0.0,0.0,0.0,2.0,Edge,Windows,False,146.0.0,10,RU,Transbaikal Territory
2026-03-31 03:10:32.822000+00:00,2026-03-31 03:38:22.903000+00:00,user_00185,27.83468333333333,0,3,61,55,2.0,0.0,26.0,0.0,Edge,Windows,False,146.0.0,10,RU,Transbaikal Territory
2026-03-31 03:57:25.575000+00:00,2026-03-31 04:06:08.475000+00:00,user_00185,8.715,0,4,34,27,0.0,0.0,13.0,0.0,Edge,Windows,False,146.0.0,10,RU,Transbaikal Territory
2026-03-31 07:31:50.150000+00:00,2026-03-31 07:50:09.622000+00:00,user_00185,18.32453333333333,1,5,42,32,1.0,3.0,12.0,0.0,Edge,Windows,False,146.0.0,10,RU,Transbaikal Territory
2026-03-31 01:33:56.064000+00:00,2026-03-31 01:36:08.442000+00:00,user_00186,2.2062999999999997,0,1,2,1,0.0,0.0,0.0,1.0,Yandex Browser,Windows,False,26.3.0,10,RU,
2026-03-31 06:55:21.872000+00:00,2026-03-31 06:58:19.361000+00:00,user_00186,2.9581500000000003,0,2,3,1,0.0,0.0,0.0,0.0,Yandex Browser,Windows,False,26.3.0,10,RU,
2026-03-31 02:02:24.549000+00:00,2026-03-31 02:05:23.310000+00:00,user_00187,2.9793499999999997,1,1,5,0,0.0,0.0,0.0,0.0,Edge,Windows,False,146.0.0,10,RU,Moscow Oblast
2026-03-31 02:13:17.029000+00:00,2026-03-31 02:27:16.608000+00:00,user_00188,13.992983333333333,1,1,13,6,1.0,1.0,1.0,0.0,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast
2026-03-31 03:56:45.301000+00:00,2026-03-31 04:10:45.987000+00:00,user_00189,14.011433333333335,0,1,5,3,0.0,0.0,0.0,2.0,Yandex Browser,Windows,False,25.12.0,10,RU,Tomsk Oblast
2026-03-31 04:51:07.859000+00:00,2026-03-31 05:07:38.832000+00:00,user_00189,16.516216666666665,1,2,13,7,0.0,0.0,2.0,1.0,Yandex Browser,Windows,False,25.12.0,10,RU,Tomsk Oblast
2026-03-31 05:10:31.303000+00:00,2026-03-31 05:10:31.303000+00:00,user_00189,0.0,1,3,1,0,0.0,0.0,0.0,0.0,Chrome,Windows,False,146.0.0,10,RU,Tomsk Oblast
2026-03-31 05:06:16.219000+00:00,2026-03-31 05:11:30.639000+00:00,user_00190,5.240333333333334,0,1,7,4,0.0,0.0,0.0,2.0,Yandex Browser,Windows,False,26.3.0,10,RU,
2026-03-31 05:30:06.879000+00:00,2026-03-31 05:38:12.489000+00:00,user_00191,8.0935,1,1,5,0,0.0,0.0,0.0,0.0,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast
2026-03-31 05:48:54.764000+00:00,2026-03-31 05:54:10.497000+00:00,user_00192,5.262216666666666,1,1,5,0,0.0,0.0,0.0,0.0,Chrome,Windows,False,146.0.0,10,RU,Tyumen Oblast
2026-03-31 05:56:50.552000+00:00,2026-03-31 06:02:17.823000+00:00,user_00193,5.454516666666667,1,1,10,5,0.0,1.0,0.0,2.0,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast
2026-03-31 06:38:33.073000+00:00,2026-03-31 06:46:10.158000+00:00,user_00196,7.618083333333333,1,1,7,2,0.0,0.0,0.0,1.0,Edge,Windows,False,146.0.0,10,RU,Transbaikal Territory
2026-03-31 06:48:24.256000+00:00,2026-03-31 06:48:24.256000+00:00,user_00196,0.0,1,2,1,0,0.0,0.0,0.0,0.0,Edge,Windows,False,146.0.0,10,RU,Transbaikal Territory
2026-03-31 06:51:19.887000+00:00,2026-03-31 07:00:58.546000+00:00,user_00198,9.644316666666667,1,1,12,6,0.0,1.0,1.0,1.0,Yandex Browser,Windows,False,26.3.0,10,RU,
2026-03-31 07:15:50.524000+00:00,2026-03-31 07:22:54.037000+00:00,user_00199,7.058549999999999,1,1,9,4,2.0,0.0,0.0,0.0,Yandex Browser,Android,True,26.3.3,13,RU,Moscow
2026-03-31 07:34:48.538000+00:00,2026-03-31 07:49:37.060000+00:00,user_00200,14.8087,1,1,15,10,4.0,0.0,0.0,1.0,Chrome,Windows,False,146.0.0,10,RU,Sakha
2026-03-31 08:13:45.035000+00:00,2026-03-31 08:17:34.969000+00:00,user_00200,3.8322333333333334,1,2,9,4,2.0,0.0,0.0,0.0,Chrome,Windows,False,146.0.0,10,RU,Sakha
2026-03-31 08:23:50.990000+00:00,2026-03-31 08:27:03.908000+00:00,user_00200,3.2153,1,3,7,2,1.0,0.0,0.0,0.0,Chrome,Windows,False,146.0.0,10,RU,Sakha
2026-03-31 07:39:55.253000+00:00,2026-03-31 07:45:28.592000+00:00,user_00201,5.55565,1,1,9,4,0.0,0.0,1.0,1.0,Yandex Browser,Windows,False,26.3.0,10,RU,Transbaikal Territory
2026-03-31 07:42:49.339000+00:00,2026-03-31 07:47:12.259000+00:00,user_00202,4.382000000000001,1,1,5,0,0.0,0.0,0.0,0.0,Chrome,Windows,False,109.0.0,10,RU,Sakha
2026-03-31 13:18:06.566000+00:00,2026-03-31 13:36:40.565000+00:00,user_00203,18.56665,1,1,6,0,0.0,0.0,0.0,0.0,Yandex Browser,Windows,False,26.3.0,10,RU,Transbaikal Territory
2026-03-31 14:37:34.540000+00:00,2026-03-31 14:46:11.157000+00:00,user_00204,8.610283333333333,1,1,7,2,0.0,0.0,0.0,1.0,Safari,Mac OS X,False,26.3,10.15.7,RU,Irkutsk Oblast
2026-03-31 14:58:06.086000+00:00,2026-03-31 15:01:20.381000+00:00,user_00204,3.23825,1,2,7,2,0.0,0.0,0.0,1.0,Safari,Mac OS X,False,26.3,10.15.7,RU,Irkutsk Oblast
2026-03-31 22:51:11.017000+00:00,2026-03-31 22:58:05.545000+00:00,user_00205,6.9088,1,1,9,4,0.0,0.0,1.0,1.0,Edge,Windows,False,146.0.0,10,RU,
2026-04-01 00:19:25.735000+00:00,2026-04-01 00:24:40.762000+00:00,user_00206,5.25045,0,1,3,1,0.0,0.0,0.0,1.0,Chrome,Windows,False,146.0.0,10,RU,
2026-04-01 00:45:08.786000+00:00,2026-04-01 00:53:03.484000+00:00,user_00207,7.911633333333333,0,1,13,10,0.0,0.0,0.0,9.0,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast
2026-04-01 01:13:20.813000+00:00,2026-04-01 01:14:28.497000+00:00,user_00207,1.1280666666666666,0,2,7,6,0.0,0.0,0.0,5.0,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast
2026-04-01 01:35:18.669000+00:00,2026-04-01 01:43:25.806000+00:00,user_00209,8.11895,1,1,17,12,3.0,0.0,1.0,2.0,Yandex Browser,Windows,False,26.3.0,10,RU,Transbaikal Territory
2026-04-01 01:50:48.434000+00:00,2026-04-01 01:50:48.434000+00:00,user_00209,0.0,1,2,1,0,0.0,0.0,0.0,0.0,Yandex Browser,Windows,False,26.3.0,10,RU,Transbaikal Territory
2026-04-01 01:57:02.924000+00:00,2026-04-01 02:02:05.262000+00:00,user_00211,5.038966666666667,1,1,17,12,6.0,0.0,0.0,0.0,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast
2026-04-01 02:05:01.480000+00:00,2026-04-01 02:05:01.480000+00:00,user_00211,0.0,1,2,1,0,0.0,0.0,0.0,0.0,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast
2026-04-01 02:25:04.990000+00:00,2026-04-01 02:25:04.990000+00:00,user_00213,0.0,0,1,1,0,0.0,0.0,0.0,0.0,Yandex Browser,Windows,False,26.3.0,10,RU,Krasnoyarsk Krai
2026-04-01 15:05:55.217000+00:00,2026-04-01 15:18:40.016000+00:00,user_00213,12.746649999999999,1,2,18,13,6.0,0.0,0.0,0.0,Yandex Browser,Windows,False,25.12.0,10,RU,Kemerovo Oblast
2026-04-01 02:51:03.520000+00:00,2026-04-01 02:57:24.815000+00:00,user_00215,6.354916666666667,1,1,11,6,0.0,1.0,0.0,3.0,Firefox,Windows,False,149.0,10,RU,Transbaikal Territory
2026-04-01 03:02:48.724000+00:00,2026-04-01 03:07:31.737000+00:00,user_00216,4.716883333333333,1,1,6,0,0.0,0.0,0.0,0.0,Yandex Browser,Windows,False,26.3.0,10,RU,Transbaikal Territory
2026-04-01 03:02:53.700000+00:00,2026-04-01 03:12:37.230000+00:00,user_00217,9.7255,1,1,20,14,7.0,0.0,0.0,0.0,Chrome,Windows,False,146.0.0,10,RU,Transbaikal Territory
2026-04-01 03:20:07.246000+00:00,2026-04-01 03:22:53.211000+00:00,user_00217,2.7660833333333334,1,2,5,0,0.0,0.0,0.0,0.0,Chrome,Windows,False,146.0.0,10,RU,Transbaikal Territory
2026-04-01 03:34:30.150000+00:00,2026-04-01 03:34:30.150000+00:00,user_00217,0.0,1,3,1,0,0.0,0.0,0.0,0.0,Chrome,Windows,False,146.0.0,10,RU,Transbaikal Territory
2026-04-01 04:15:45.632000+00:00,2026-04-01 04:20:49.870000+00:00,user_00218,5.070633333333333,1,1,7,2,0.0,0.0,0.0,1.0,Yandex Browser,Windows,False,26.3.0,10,RU,Moscow Oblast
2026-04-01 04:34:09.934000+00:00,2026-04-01 04:37:18.719000+00:00,user_00218,3.1464166666666666,1,2,8,2,1.0,0.0,0.0,0.0,Yandex Browser,Windows,False,26.3.0,10,RU,Moscow Oblast
2026-04-01 03:13:19.516000+00:00,2026-04-01 03:15:40.290000+00:00,user_00219,2.346233333333333,1,1,7,2,0.0,0.0,0.0,1.0,Firefox,Windows,False,149.0,10,RU,Transbaikal Territory
2026-04-01 03:43:15.490000+00:00,2026-04-01 03:45:43.055000+00:00,user_00220,2.459416666666667,1,1,6,2,0.0,0.0,0.0,1.0,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast
2026-04-01 03:54:18.936000+00:00,2026-04-01 03:54:18.936000+00:00,user_00220,0.0,1,2,1,0,0.0,0.0,0.0,0.0,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast
2026-04-01 03:19:01.023000+00:00,2026-04-01 03:23:55.261000+00:00,user_00221,4.903966666666666,0,1,5,2,0.0,0.0,0.0,2.0,Chrome,Windows,False,146.0.0,10,LT,Šiauliai District Municipality
2026-04-01 03:40:16.805000+00:00,2026-04-01 03:44:41.328000+00:00,user_00221,4.408716666666667,1,2,10,5,1.0,0.0,1.0,0.0,Chrome Mobile,Android,True,146.0.0,10,RU,
2026-04-01 03:22:20.166000+00:00,2026-04-01 03:25:46.089000+00:00,user_00222,3.43205,1,1,9,4,1.0,0.0,0.0,1.0,Firefox,Windows,False,149.0,10,RU,Transbaikal Territory
2026-04-01 03:42:31.055000+00:00,2026-04-01 03:47:51.061000+00:00,user_00224,5.333433333333333,0,1,5,3,0.0,0.0,0.0,2.0,Chrome,Windows,False,109.0.0,10,RU,Omsk Oblast
2026-04-01 04:10:56.378000+00:00,2026-04-01 04:12:46.643000+00:00,user_00224,1.83775,0,2,3,2,0.0,0.0,0.0,1.0,Chrome,Windows,False,109.0.0,10,RU,Omsk Oblast
2026-04-01 03:45:35.779000+00:00,2026-04-01 03:56:12.518000+00:00,user_00225,10.612316666666667,1,1,41,35,9.0,6.0,1.0,2.0,Firefox,Windows,False,149.0,10,RU,Transbaikal Territory
2026-04-01 04:01:32.513000+00:00,2026-04-01 04:01:32.513000+00:00,user_00225,0.0,1,2,1,0,0.0,0.0,0.0,0.0,Firefox,Windows,False,149.0,10,RU,Transbaikal Territory
2026-04-01 04:01:32.522000+00:00,2026-04-01 04:01:32.522000+00:00,user_00225,0.0,1,3,1,0,0.0,0.0,0.0,0.0,Firefox,Windows,False,149.0,10,RU,Transbaikal Territory
2026-04-01 03:57:07.801000+00:00,2026-04-01 04:00:25.934000+00:00,user_00226,3.302216666666667,1,1,5,0,0.0,0.0,0.0,0.0,Yandex Browser,Windows,False,26.3.0,10,RU,Transbaikal Territory
2026-04-01 03:58:08.061000+00:00,2026-04-01 04:01:35.704000+00:00,user_00227,3.460716666666667,1,1,9,4,2.0,0.0,0.0,0.0,Chrome,Windows,False,146.0.0,10,RU,Transbaikal Territory
2026-04-01 04:04:57.927000+00:00,2026-04-01 04:04:57.927000+00:00,user_00227,0.0,1,2,1,0,0.0,0.0,0.0,0.0,Chrome,Windows,False,146.0.0,10,RU,Transbaikal Territory
2026-04-01 04:00:04.435000+00:00,2026-04-01 04:06:37.698000+00:00,user_00228,6.554383333333333,1,1,8,2,0.0,1.0,0.0,0.0,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast
2026-04-01 04:17:32.115000+00:00,2026-04-01 04:20:39.842000+00:00,user_00229,3.1287833333333332,1,1,7,2,0.0,0.0,0.0,1.0,Firefox,Windows,False,149.0,10,RU,Transbaikal Territory
2026-04-01 04:19:55.832000+00:00,2026-04-01 04:23:15.933000+00:00,user_00230,3.3350166666666667,1,1,9,4,0.0,0.0,0.0,2.0,Yandex Browser,Windows,False,26.3.0,10,RU,Transbaikal Territory
2026-04-01 04:26:36.882000+00:00,2026-04-01 04:26:36.882000+00:00,user_00230,0.0,1,2,1,0,0.0,0.0,0.0,0.0,Yandex Browser,Windows,False,26.3.0,10,RU,Transbaikal Territory
2026-04-01 04:25:23.916000+00:00,2026-04-01 04:31:54.097000+00:00,user_00231,6.5030166666666664,0,1,7,3,0.0,0.0,0.0,2.0,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast
2026-04-01 05:26:12.037000+00:00,2026-04-01 05:39:28.120000+00:00,user_00232,13.268049999999999,1,1,13,4,0.0,0.0,1.0,1.0,Mobile Safari,iOS,True,26.1,18.7,RU,Transbaikal Territory
2026-04-01 05:28:05.023000+00:00,2026-04-01 05:32:30.876000+00:00,user_00233,4.430883333333333,1,1,8,3,0.0,0.0,0.0,2.0,Chrome,Windows,False,146.0.0,10,RU,Udmurtiya Republic
2026-04-01 05:34:26.673000+00:00,2026-04-01 06:02:46.120000+00:00,user_00234,28.324116666666665,1,1,34,26,10.0,1.0,1.0,1.0,Yandex Browser,Windows,False,26.3.0,10,RU,Transbaikal Territory
2026-04-01 05:47:29.236000+00:00,2026-04-01 05:52:37.683000+00:00,user_00235,5.140783333333333,1,1,7,2,0.0,1.0,0.0,0.0,Mobile Safari,iOS,True,18.5,18.5,NL,North Holland
2026-04-01 06:01:35.316000+00:00,2026-04-01 06:04:32.487000+00:00,user_00235,2.9528499999999998,1,2,7,2,0.0,1.0,0.0,0.0,Mobile Safari,iOS,True,18.5,18.5,RU,Transbaikal Territory
2026-04-01 05:59:20.299000+00:00,2026-04-01 06:06:20.690000+00:00,user_00236,7.006516666666667,1,1,7,2,0.0,0.0,0.0,1.0,Opera,Windows,False,128.0.0,10,RU,
2026-04-01 06:01:30.122000+00:00,2026-04-01 06:20:59.408000+00:00,user_00237,19.4881,1,1,11,6,0.0,0.0,0.0,5.0,Edge,Windows,False,146.0.0,10,RU,Transbaikal Territory
2026-04-01 06:08:06.866000+00:00,2026-04-01 06:14:59.546000+00:00,user_00238,6.878,1,1,8,2,0.0,0.0,0.0,1.0,Yandex Browser,Windows,False,26.3.0,10,RU,Sverdlovsk Oblast
2026-04-01 06:16:37.731000+00:00,2026-04-01 06:27:33.410000+00:00,user_00239,10.927983333333334,0,1,8,5,0.0,0.0,0.0,3.0,Yandex Browser,Windows,False,25.12.0,10,RU,Transbaikal Territory
2026-04-01 07:31:30.414000+00:00,2026-04-01 07:36:51.783000+00:00,user_00239,5.35615,1,2,13,7,0.0,1.0,1.0,1.0,MiuiBrowser,Android,True,14.52.2,12,RU,
2026-04-01 07:39:54.529000+00:00,2026-04-01 07:39:54.529000+00:00,user_00239,0.0,1,3,1,0,0.0,0.0,0.0,0.0,Yandex Browser,Android,True,24.77.1,12,RU,
2026-04-01 06:29:00.131000+00:00,2026-04-01 06:32:38.304000+00:00,user_00240,3.636216666666667,1,1,5,0,0.0,0.0,0.0,0.0,Edge,Windows,False,146.0.0,10,RU,Transbaikal Territory
2026-04-01 06:38:37.734000+00:00,2026-04-01 06:38:37.734000+00:00,user_00240,0.0,1,2,1,0,0.0,0.0,0.0,0.0,Edge,Windows,False,146.0.0,10,RU,Transbaikal Territory
2026-04-01 06:55:19.438000+00:00,2026-04-01 06:58:08.665000+00:00,user_00240,2.82045,1,3,5,0,0.0,0.0,0.0,0.0,Edge,Windows,False,146.0.0,10,RU,Transbaikal Territory
2026-04-01 06:29:32.583000+00:00,2026-04-01 06:45:21.640000+00:00,user_00241,15.817616666666668,1,1,6,0,0.0,0.0,0.0,0.0,Chrome,Android,True,120.0.6099,14,RU,Transbaikal Territory
2026-04-01 07:28:26.996000+00:00,2026-04-01 07:32:34.524000+00:00,user_00241,4.125466666666666,1,2,6,0,0.0,0.0,0.0,0.0,Chrome,Android,True,120.0.6099,14,RU,
2026-04-01 08:13:57.321000+00:00,2026-04-01 08:20:19.246000+00:00,user_00241,6.3654166666666665,1,3,5,0,0.0,0.0,0.0,0.0,Chrome,Android,True,120.0.6099,14,RU,
2026-04-01 07:42:53.686000+00:00,2026-04-01 07:45:44.074000+00:00,user_00242,2.8398,0,1,3,2,0.0,0.0,0.0,1.0,Yandex Browser,Windows,False,25.12.0,10,RU,Moscow
2026-04-01 08:10:23.145000+00:00,2026-04-01 09:30:08.455000+00:00,user_00242,79.75516666666667,1,2,146,138,42.0,0.0,7.0,23.0,Edge,Windows,False,146.0.0,10,RU,
2026-04-01 06:34:33.786000+00:00,2026-04-01 06:39:27.430000+00:00,user_00243,4.894066666666666,0,1,4,2,1.0,0.0,0.0,0.0,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast
2026-04-01 07:18:09.949000+00:00,2026-04-01 07:25:07.087000+00:00,user_00243,6.952299999999999,1,2,10,4,0.0,0.0,1.0,1.0,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast
2026-04-01 07:27:12.286000+00:00,2026-04-01 07:27:12.286000+00:00,user_00243,0.0,1,3,1,0,0.0,0.0,0.0,0.0,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast
2026-04-01 06:50:27.717000+00:00,2026-04-01 06:56:25.687000+00:00,user_00244,5.966166666666667,0,1,3,1,0.0,0.0,0.0,1.0,Yandex Browser,Windows,False,25.12.0,10,RU,
2026-04-01 07:42:14.505000+00:00,2026-04-01 07:47:35.215000+00:00,user_00244,5.345166666666667,1,2,10,5,0.0,0.0,2.0,0.0,Yandex Browser,Windows,False,26.3.0,10,RU,
2026-04-01 07:07:52.473000+00:00,2026-04-01 07:13:30.396000+00:00,user_00245,5.6320500000000004,1,1,7,2,1.0,0.0,0.0,0.0,Edge,Windows,False,146.0.0,10,RU,
2026-04-01 07:11:05.727000+00:00,2026-04-01 07:15:30.589000+00:00,user_00246,4.414366666666667,1,1,25,20,6.0,0.0,1.0,3.0,Firefox,Windows,False,149.0,10,RU,Transbaikal Territory
2026-04-01 08:02:21.170000+00:00,2026-04-01 08:07:01.302000+00:00,user_00246,4.668866666666667,1,2,7,2,0.0,0.0,1.0,0.0,Yandex Browser,Windows,False,26.3.0,10,RU,Transbaikal Territory
2026-04-01 07:22:26.962000+00:00,2026-04-01 07:26:01.378000+00:00,user_00247,3.5736,0,1,6,5,0.0,0.0,0.0,5.0,Firefox,Windows,False,149.0,10,RU,Transbaikal Territory
2026-04-01 11:19:03.340000+00:00,2026-04-01 11:25:47.299000+00:00,user_00247,6.7326500000000005,1,2,19,14,4.0,0.0,1.0,2.0,Firefox,Windows,False,149.0,10,RU,Transbaikal Territory
2026-04-01 11:28:46.901000+00:00,2026-04-01 11:28:46.901000+00:00,user_00247,0.0,1,3,1,0,0.0,0.0,0.0,0.0,Firefox,Windows,False,149.0,10,RU,Transbaikal Territory
2026-04-01 07:25:57.351000+00:00,2026-04-01 07:35:53.167000+00:00,user_00248,9.930266666666666,1,1,9,2,0.0,0.0,0.0,1.0,Yandex Browser,Windows,False,26.3.0,10,RU,Transbaikal Territory
2026-04-01 07:41:33.622000+00:00,2026-04-01 07:48:48.686000+00:00,user_00249,7.251066666666667,1,1,7,2,1.0,0.0,0.0,0.0,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory
2026-04-01 07:44:44.568000+00:00,2026-04-01 07:53:26.998000+00:00,user_00250,8.707166666666666,1,1,14,8,0.0,0.0,2.0,3.0,Yandex Browser,Windows,False,24.10.0,10,RU,Irkutsk Oblast
2026-04-01 07:55:00.311000+00:00,2026-04-01 08:10:43.511000+00:00,user_00251,15.72,0,1,3,1,0.0,0.0,0.0,1.0,Chrome,Windows,False,146.0.0,10,RU,Khabarovsk
2026-04-01 08:21:15.963000+00:00,2026-04-01 08:31:20.066000+00:00,user_00251,10.068383333333333,1,2,10,5,0.0,0.0,0.0,3.0,Chrome,Windows,False,146.0.0,10,RU,Khabarovsk
2026-04-01 08:54:45.270000+00:00,2026-04-01 08:59:00.638000+00:00,user_00253,4.2561333333333335,1,1,5,0,0.0,0.0,0.0,0.0,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory
2026-04-01 09:21:13.886000+00:00,2026-04-01 09:26:09.205000+00:00,user_00253,4.921983333333333,0,2,4,0,0.0,0.0,0.0,0.0,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory
2026-04-01 09:01:19.037000+00:00,2026-04-01 09:06:36.693000+00:00,user_00254,5.294266666666667,1,1,9,4,0.0,2.0,0.0,0.0,Chrome,Android,True,120.0.6099,14,RU,
2026-04-01 09:17:45.704000+00:00,2026-04-01 09:22:35.648000+00:00,user_00256,4.832400000000001,0,1,2,1,0.0,0.0,0.0,1.0,Yandex Browser,Windows,False,25.8.0,10,RU,Irkutsk Oblast
2026-04-01 09:27:32.165000+00:00,2026-04-01 09:37:41.943000+00:00,user_00257,10.162966666666668,1,1,5,0,0.0,0.0,0.0,0.0,Yandex Browser,Windows,False,26.3.0,10,RU,Perm Krai
2026-04-01 09:37:03.278000+00:00,2026-04-01 09:41:21.597000+00:00,user_00258,4.305316666666667,1,1,9,4,0.0,0.0,2.0,0.0,Yandex Browser,Android,True,26.3.4,13,RU,Transbaikal Territory
2026-04-01 09:49:59.264000+00:00,2026-04-01 09:52:35.811000+00:00,user_00258,2.6091166666666665,1,2,7,2,1.0,0.0,0.0,0.0,Yandex Browser,Android,True,26.3.4,13,RU,Transbaikal Territory
2026-04-01 09:42:29.359000+00:00,2026-04-01 09:51:14.566000+00:00,user_00259,8.753449999999999,1,1,11,6,2.0,0.0,0.0,1.0,Yandex Browser,Windows,False,26.3.0,10,RU,
2026-04-01 09:44:53.777000+00:00,2026-04-01 09:48:15.947000+00:00,user_00260,3.3695,1,1,7,2,0.0,1.0,0.0,0.0,Chrome,Android,True,120.0.6099,14,RU,
2026-04-01 09:45:36.833000+00:00,2026-04-01 09:52:50.825000+00:00,user_00261,7.2332,1,1,7,2,0.0,0.0,0.0,1.0,Yandex Browser,Windows,False,26.3.0,10,RU,Rostov Oblast
2026-04-01 09:56:32.427000+00:00,2026-04-01 09:56:32.427000+00:00,user_00261,0.0,1,2,1,0,0.0,0.0,0.0,0.0,Yandex Browser,Windows,False,26.3.0,10,RU,Rostov Oblast
2026-04-01 10:03:03.583000+00:00,2026-04-01 10:06:25.851000+00:00,user_00262,3.3711333333333333,1,1,5,0,0.0,0.0,0.0,0.0,Chrome,Android,True,120.0.6099,14,RU,
2026-04-01 10:10:18.215000+00:00,2026-04-01 10:16:26.311000+00:00,user_00263,6.134933333333334,1,1,8,2,0.0,0.0,0.0,1.0,Chrome,Windows,False,146.0.0,10,RU,Transbaikal Territory
2026-04-01 10:16:21.303000+00:00,2026-04-01 10:20:46.772000+00:00,user_00264,4.424483333333333,1,1,5,0,0.0,0.0,0.0,0.0,Yandex Browser,Windows,False,26.3.0,10,RU,Transbaikal Territory
2026-04-01 10:24:03.579000+00:00,2026-04-01 10:27:48.685000+00:00,user_00265,3.7517666666666667,1,1,11,6,1.0,0.0,1.0,1.0,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory
2026-04-01 10:36:13.302000+00:00,2026-04-01 10:38:51.057000+00:00,user_00265,2.62925,1,2,5,0,0.0,0.0,0.0,0.0,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory
2026-04-01 10:44:29.627000+00:00,2026-04-01 10:47:15.367000+00:00,user_00265,2.7623333333333333,1,3,5,0,0.0,0.0,0.0,0.0,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory
2026-04-02 15:42:44.091000+00:00,2026-04-02 15:45:22.945000+00:00,user_00265,2.647566666666667,1,4,5,0,0.0,0.0,0.0,0.0,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory
2026-04-02 15:45:42.771000+00:00,2026-04-02 15:48:20.338000+00:00,user_00265,2.626116666666667,0,5,4,0,0.0,0.0,0.0,0.0,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory
2026-04-04 09:59:36.914000+00:00,2026-04-04 10:02:26.469000+00:00,user_00265,2.8259166666666666,1,6,5,0,0.0,0.0,0.0,0.0,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory
2026-04-06 06:44:19.584000+00:00,2026-04-06 06:47:05.372000+00:00,user_00265,2.7631333333333337,1,7,5,0,0.0,0.0,0.0,0.0,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory
2026-04-01 10:24:12.440000+00:00,2026-04-01 10:27:59.221000+00:00,user_00266,3.7796833333333333,1,1,5,0,0.0,0.0,0.0,0.0,Chrome,Android,True,120.0.6099,14,RU,
2026-04-01 11:06:17.417000+00:00,2026-04-01 11:18:14.805000+00:00,user_00267,11.956466666666667,1,1,18,10,0.0,0.0,5.0,0.0,Mobile Safari,iOS,True,26.3,18.7,RU,Krasnoyarsk Krai
2026-04-01 11:25:04.414000+00:00,2026-04-01 11:32:51.246000+00:00,user_00267,7.7805333333333335,1,2,8,2,0.0,0.0,0.0,1.0,Mobile Safari,iOS,True,26.3,18.7,RU,Krasnoyarsk Krai
2026-04-01 11:56:06.517000+00:00,2026-04-01 11:56:49.772000+00:00,user_00267,0.7209166666666668,1,3,5,0,0.0,0.0,0.0,0.0,Mobile Safari,iOS,True,26.3,18.7,RU,Krasnoyarsk Krai
2026-04-01 11:31:43.637000+00:00,2026-04-01 11:36:16.804000+00:00,user_00268,4.552783333333333,0,1,4,2,0.0,0.0,0.0,2.0,Chrome,Windows,False,146.0.0,10,RU,
2026-04-02 08:55:56.187000+00:00,2026-04-02 09:01:18.506000+00:00,user_00268,5.3719833333333336,0,2,3,1,0.0,0.0,0.0,1.0,Chrome,Windows,False,146.0.0,10,RU,Amur Oblast
2026-04-02 09:27:55.328000+00:00,2026-04-02 09:33:08.531000+00:00,user_00268,5.22005,1,3,10,5,0.0,1.0,0.0,1.0,Chrome,Windows,False,146.0.0,10,RU,Amur Oblast
2026-04-01 11:38:05.264000+00:00,2026-04-01 11:43:31.433000+00:00,user_00269,5.43615,1,1,21,16,6.0,0.0,2.0,0.0,Yandex Browser,Android,True,26.3.3,15,RU,Transbaikal Territory
2026-04-01 11:39:28.800000+00:00,2026-04-01 11:47:30.435000+00:00,user_00270,8.02725,1,1,11,6,0.0,1.0,1.0,1.0,Edge,Windows,False,146.0.0,10,RU,Irkutsk Oblast
